org_id,final_tsn,final_id,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies
thienemannimyia_norena,128243,thienemannimyia_norena,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,pentaneurini,,thienemannimyia,,thienemannimyia_norena,
tipula,119037,tipula,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,tipulomorpha,,tipulidae,tipulinae,,,tipula,,,
triaenodes,116565,triaenodes,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,leptoceroidea,leptoceridae,leptocerinae,triaenodini,,triaenodes,,,
tribelos_atrum,129821,tribelos_ater,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,tribelos,,tribelos_ater,
tribelos_fuscicorne,129823,tribelos_fuscicorne,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,tribelos,,tribelos_fuscicorne,
tribelos_jucundus,129827,tribelos_jucundus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,tribelos,,tribelos_jucundus,
tribelos,129820,tribelos,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,tribelos,,,
chironomini,129229,chironomini,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,,,,
tricorythodes,101405,tricorythodes,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,ephemerelloidea,leptohyphidae,,,,tricorythodes,,,
trissocladius,128750,hydrobaenus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,hydrobaenus,,,
trissopelopia_ogemawi,128252,trissopelopia_ogemawi,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,pentaneurini,,trissopelopia,,trissopelopia_ogemawi,
trissopelopia,128251,trissopelopia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,pentaneurini,,trissopelopia,,,
tropisternus,112938,tropisternus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,staphyliniformia,hydrophiloidea,hydrophilidae,hydrophilinae,hydrophilini,,tropisternus,,,
tubifex,68622,tubifex,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,tubificinae,,,tubifex,,,
tubifex_tubifex,68623,tubifex_tubifex,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,tubificinae,,,tubifex,,tubifex_tubifex,
tvetenia_bavarica,129205,tvetenia_bavarica,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,tvetenia,,tvetenia_bavarica,
tvetenia,129197,tvetenia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,tvetenia,,,
tvetenia_vitracies,129203,tvetenia_vitracies,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,tvetenia,,tvetenia_vitracies,
tyrrellia,83068,tyrrellia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,chelicerata,arachnida,acari,,acariformes,trombidiformes,prostigmata,,hygrobatoidea,limnesiidae,,,,tyrrellia,,,
ulomorpha,120387,ulomorpha,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,tipulomorpha,,tipulidae,limoniinae,hexatomini,,ulomorpha,,,
uncinais_uncinata,68990,uncinais_uncinata,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,naidinae,,,uncinais,,uncinais_uncinata,
tubificidae,68854,naididae,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,,,,,,,
acariformes,690740,acariformes,animalia,bilateria,protostomia,ecdysozoa,arthropoda,chelicerata,arachnida,acari,,acariformes,,,,,,,,,,,,
aeolosomatidae,68423,aeolosomatidae,animalia,bilateria,protostomia,lophozoa,annelida,,,,,,,,,,aeolosomatidae,,,,,,,
aeshnidae,101596,aeshnidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,anisoptera,,,aeshnidae,,,,,,,
ameletidae,568544,ameletidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,,ameletidae,,,,,,,
ancylidae,76568,ancylidae,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,,,,basommatophora,,,,ancylidae,,,,,,,
anthomyiidae,148685,anthomyiidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,muscomorpha,,anthomyiidae,,,,,,,
anthuridae,92144,anthuridae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,peracarida,isopoda,anthuridea,,,anthuridae,,,,,,,
apataniidae,598182,apataniidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,limnephiloidea,apataniidae,,,,,,,
arctiidae,693997,arctiinae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,lepidoptera,,,noctuoidea,erebidae,arctiinae,,,,,,
asellidae,92657,asellidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,peracarida,isopoda,asellota,,aselloidea,asellidae,,,,,,,
athericidae,130928,athericidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,tabanomorpha,,athericidae,,,,,,,
baetidae,100755,baetidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,,baetidae,,,,,,,
baetiscidae,101493,baetiscidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,carapacea,,,baetiscidae,,,,,,,
bithyniidae,70745,bithyniidae,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,,,,neotaenioglossa,,,,bithyniidae,,,,,,,
blephariceridae,121227,blephariceridae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,blephariceromorpha,,blephariceridae,,,,,,,
brachycentridae,116905,brachycentridae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,limnephiloidea,brachycentridae,,,,,,,
branchiobdellidae,69169,branchiobdellidae,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,lumbriculata,,,branchiobdellida,,,,branchiobdellidae,,,,,,,
caenidae,101467,caenidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,,,,,,,
calamoceratidae,116529,calamoceratidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,leptoceroidea,calamoceratidae,,,,,,,
calopterygidae,102043,calopterygidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,zygoptera,,,calopterygidae,,,,,,,
cambaridae,97336,cambaridae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,eucarida,decapoda,pleocyemata,astacidea,astacoidea,cambaridae,,,,,,,
capniidae,102643,capniidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,,,capniidae,,,,,,,
carabidae,109234,carabidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,adephaga,,,carabidae,,,,,,,
ceratopogonidae,127076,ceratopogonidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,ceratopogonidae,,,,,,,
chaoboridae,125886,chaoboridae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chaoboridae,,,,,,,
chironomidae,127917,chironomidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,,,,,,,
chironominae,129228,chironominae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,,,,,,
chloroperlidae,103202,chloroperlidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,systellognatha,,,chloroperlidae,,,,,,,
coenagrionidae,102077,coenagrionidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,zygoptera,,,coenagrionidae,,,,,,,
coleoptera,109216,coleoptera,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,,,,,,,,,,,
collembola,99237,collembola,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,collembola,,,,collembola,,,,,,,,,,,
corbiculidae,81381,corbiculidae,animalia,bilateria,protostomia,lophozoa,mollusca,,bivalvia,heterodonta,,,veneroida,,,corbiculoidea,corbiculidae,,,,,,,
cordulegastridae,102026,cordulegastridae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,anisoptera,,,cordulegastridae,,,,,,,
corduliidae,102020,corduliidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,anisoptera,,,corduliidae,,,,,,,
corixidae,103364,corixidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,paraneoptera,hemiptera,heteroptera,nepomorpha,corixoidea,corixidae,,,,,,,
corydalidae,115023,corydalidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,neuropterida,megaloptera,,,,corydalidae,,,,,,,
crangonyctidae,95080,crangonyctidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,peracarida,amphipoda,gammaridea,,,crangonyctidae,,,,,,,
crustacea,83677,crustacea,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,,,,,,,,,,,,,,,,
culicidae,125930,culicidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,culicidae,,,,,,,
curculionidae,114666,curculionidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,cucujiformia,curculionoidea,curculionidae,,,,,,,
diamesinae,128341,diamesinae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,diamesinae,,,,,,
dipseudopsidae,598168,dipseudopsidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,dipseudopsidae,,,,,,,
diptera,118831,diptera,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,,,,,,,,,,,
dixidae,125809,dixidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,dixidae,,,,,,,
dolichopodidae,136824,dolichopodidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,muscomorpha,,dolichopodidae,,,,,,,
dreissenidae,81330,dreissenidae,animalia,bilateria,protostomia,lophozoa,mollusca,,bivalvia,heterodonta,,,veneroida,,,dreissenoidea,dreissenidae,,,,,,,
dryopidae,113999,dryopidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,dryopidae,,,,,,,
dytiscidae,111963,dytiscidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,adephaga,,,dytiscidae,,,,,,,
elmidae,114093,elmidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,,,,,,,
empididae,135830,empididae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,muscomorpha,,empididae,,,,,,,
enchytraeidae,68510,enchytraeidae,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,,,,,,,,enchytraeidae,,,,,,,
ephemerellidae,101232,ephemerellidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,,,,,,,
ephemeridae,101525,ephemeridae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,scapphodonta,ephemeroidea,ephemeridae,,,,,,,
ephydridae,146893,ephydridae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,muscomorpha,,ephydridae,,,,,,,
erpobdellidae,69438,erpobdellidae,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,lumbriculata,,,hirudinida,arhynchobdellida,erpobdelliformes,,erpobdellidae,,,,,,,
gammaridae,93745,gammaridae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,peracarida,amphipoda,gammaridea,,,gammaridae,,,,,,,
gastropoda,69459,gastropoda,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,,,,,,,,,,,,,,,
glossiphoniidae,69357,glossiphoniidae,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,lumbriculata,,,hirudinida,rhynchobdellida,,,glossiphoniidae,,,,,,,
glossosomatidae,117120,glossosomatidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,glossosomatoidea,glossosomatidae,,,,,,,
goeridae,115934,goeridae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,limnephiloidea,goeridae,,,,,,,
gomphidae,101664,gomphidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,anisoptera,,,gomphidae,,,,,,,
gyrinidae,112653,gyrinidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,adephaga,,,gyrinidae,,,,,,,
haliplidae,111857,haliplidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,adephaga,,,haliplidae,,,,,,,
haplotaxidae,68504,haplotaxidae,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,haplotaxidae,,,,,,,
helicopsychidae,117015,helicopsychidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,sericostomatoidea,helicopsychidae,,,,,,,
hemiptera,103359,hemiptera,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,paraneoptera,hemiptera,,,,,,,,,,,
heptageniidae,100504,heptageniidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,heptagenioidea,heptageniidae,,,,,,,
hirudinea,1048704,lumbriculata,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,lumbriculata,,,,,,,,,,,,,,
hydraenidae,112756,hydraenidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,staphyliniformia,staphylinoidea,hydraenidae,,,,,,,
hydridae,50844,hydridae,animalia,radiata,,,cnidaria,medusozoa,hydrozoa,hydroidolina,,,anthoathecatae,capitata,,,hydridae,,,,,,,
hydrobiidae,70493,hydrobiidae,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,,,,neotaenioglossa,,,,hydrobiidae,,,,,,,
hydrophilidae,112811,hydrophilidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,staphyliniformia,hydrophiloidea,hydrophilidae,,,,,,,
hydropsychidae,115398,hydropsychidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,,,,,,,
hydroptilidae,115629,hydroptilidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydroptiloidea,hydroptilidae,,,,,,,
idoteidae,92564,idoteidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,peracarida,isopoda,valvifera,,,idoteidae,,,,,,,
isonychiidae,609506,isonychiidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,heptagenioidea,isonychiidae,,,,,,,
isopoda,92120,isopoda,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,peracarida,isopoda,,,,,,,,,,,
isotomidae,99245,isotomidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,collembola,,,,collembola,entomobryomorpha,,isotomoidea,isotomidae,,,,,,,
lepidoptera,117232,lepidoptera,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,lepidoptera,,,,,,,,,,,
lepidostomatidae,116793,lepidostomatidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,limnephiloidea,lepidostomatidae,,,,,,,
leptoceridae,116547,leptoceridae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,leptoceroidea,leptoceridae,,,,,,,
leptohyphidae,568545,leptohyphidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,ephemerelloidea,leptohyphidae,,,,,,,
leptophlebiidae,101095,leptophlebiidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,lanceolata,,leptophlebiidae,,,,,,,
lestidae,102058,lestidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,zygoptera,,,lestidae,,,,,,,
leuctridae,102840,leuctridae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,,,leuctridae,,,,,,,
libellulidae,101797,libellulidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,anisoptera,,,libellulidae,,,,,,,
