final_id,macro_genspecies,tol_int,tol_char,tol_p_int,tol_n_int,ffg,reference,prevnames,final_tsn,final_id.y,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies,org_id
tallaperla,tallaperla_sp.,0,intolerant,,,shredder,"83,114","",102500,tallaperla,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,systellognatha,"","",peltoperlidae,peltoperlinae,"","",tallaperla,"","","",
tanypus_neopunctipennis,tanypus_neopunctipennis,10,tolerant,,,predator,89,"",128329,tanypus_neopunctipennis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,tanypodinae,tanypodini,"",tanypus,"",tanypus_neopunctipennis,"",
tanypus_punctipennis,tanypus_punctipennis,10,tolerant,,,predator,89,"",128333,tanypus_punctipennis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,tanypodinae,tanypodini,"",tanypus,"",tanypus_punctipennis,"",
tanypus,tanypus_sp.,10,tolerant,,,predator,89,"",128324,tanypus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,tanypodinae,tanypodini,"",tanypus,"","","",
tanypus_stellatus,tanypus_stellatus,10,tolerant,,,predator,89,"",128336,tanypus_stellatus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,tanypodinae,tanypodini,"",tanypus,"",tanypus_stellatus,"",
tanytarsus_brundini,tanytarsus_brundini,6,facultative,,,filterer,87,"",129982,tanytarsus_brundini,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",tanytarsus,"",tanytarsus_brundini,"",
tanytarsus_curticornis,tanytarsus_curticornis_gr.,6,facultative,,,filterer,"","",129985,tanytarsus_curticornis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",tanytarsus,"",tanytarsus_curticornis,"",
tanytarsus_eminulus,tanytarsus_eminulus_gr.,6,facultative,,,filterer,87,tanytarsus_sp._8,129978,tanytarsus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",tanytarsus,"",tanytarsus_eminulus,"",
tanytarsus_glabrescens,tanytarsus_glabrescens_gr.,6,facultative,5,6,filterer,87,"micropsectra_sp._1,_micropsectra_sp.",130030,tanytarsus_glabrescens,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",tanytarsus,"",tanytarsus_glabrescens,"",
tanytarsus_guerlus,tanytarsus_guerlus_gr.,6,facultative,5,5,filterer,87,tanytarsus_sp._6,129997,tanytarsus_guerlus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",tanytarsus,"",tanytarsus_guerlus,"",
tanytarsus,tanytarsus_sp.,6,facultative,,,filterer,87,"",129978,tanytarsus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",tanytarsus,"","","",
tanytarsus,tanytarsus_sp._o,6,facultative,,,filterer,36,"",129978,tanytarsus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,tanytarsini,"",tanytarsus,"","","",
telopelopia_okoboji,telopelopia_okoboji,8,tolerant,,,predator,94,"",128234,telopelopia_okoboji,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,tanypodinae,pentaneurini,"",telopelopia,"",telopelopia_okoboji,"",
telopelopia,telopelopia_sp.,8,tolerant,,,predator,94,"",128233,telopelopia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,tanypodinae,pentaneurini,"",telopelopia,"","","",
tetragoneuria,tetragoneuria_sp.,9,tolerant,,,predator,"","",591872,epitheca_(tetragoneuria),animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",corduliidae,corduliinae,"","",epitheca,epitheca_(tetragoneuria),"","",
thienemanniella_lobapodema,thienemanniella_lobapodema,6,facultative,,,gatherer,"106,36","thienemanniella_nr._fusca,_thienemanniella_sp._2,_brillia_sp._2",129182,thienemanniella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",thienemanniella,"",thienemanniella_lobapodema,"",
thienemanniella,thienemanniella_sp.,6,facultative,,,gatherer,"124,83",corynoneura_sp.,129182,thienemanniella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",thienemanniella,"","","",
thienemanniella_xena,thienemanniella_xena,6,facultative,,,gatherer,"106,36","thienemanniella_xena?,_thienemanniella_sp._1",129190,thienemanniella_xena,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",thienemanniella,"",thienemanniella_xena,"",
thienemannimyia,thienemannimyia_gr._spp.,6,facultative,8,8,predator,94,"pentaneura_sp._1,_conchapelopia_sp._1",128236,thienemannimyia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,tanypodinae,pentaneurini,"",thienemannimyia,"","","",
thienemannimyia_norena,thienemannimyia_norena,6,facultative,,,predator,94,"",128243,thienemannimyia_norena,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,tanypodinae,pentaneurini,"",thienemannimyia,"",thienemannimyia_norena,"",
thienemannimyia,thienemannimyia_sp.,6,facultative,,,predator,94,"",128236,thienemannimyia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,tanypodinae,pentaneurini,"",thienemannimyia,"","","",
tipula,tipula_sp.,6,intolerant,10,10,shredder,"83,25","",119037,tipula,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,tipulomorpha,"",tipulidae,tipulinae,"","",tipula,"","","",
triaenodes,triaenodes_sp.,6,facultative,,,shredder,"125,47","",116565,triaenodes,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",leptoceroidea,leptoceridae,leptocerinae,triaenodini,"",triaenodes,"","","",
tribelos_atrum,tribelos_atrum,7,facultative,,,gatherer,49,"",129821,tribelos_ater,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",tribelos,"",tribelos_ater,"",
tribelos_fuscicorne,tribelos_fuscicorne,7,facultative,,,gatherer,49,"",129823,tribelos_fuscicorne,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",tribelos,"",tribelos_fuscicorne,"",
tribelos_jucundus,tribelos_jucundum,7,facultative,,,gatherer,49,"tribelos_sp._1,_tribelos_sp.",129827,tribelos_jucundus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",tribelos,"",tribelos_jucundus,"",
tribelos,tribelos_sp.,7,facultative,,,gatherer,49,"",129820,tribelos,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",tribelos,"","","",
chironomini,tribelos/endochironomus/phaenopsectra_co,8,tolerant,,,gatherer,124,"",129229,chironomini,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"","","","","",
tricorythodes,tricorythodes_sp.,4,intolerant,4,9,gatherer,83,"",101405,tricorythodes,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,ephemerelloidea,leptohyphidae,"","","",tricorythodes,"","","",
trissocladius,trissocladius_sp.,5,facultative,,,gatherer,"124,83","",128750,hydrobaenus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",hydrobaenus,"","","",
trissopelopia_ogemawi,trissopelopia_ogemawi,4,intolerant,,,predator,91,"",128252,trissopelopia_ogemawi,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,tanypodinae,pentaneurini,"",trissopelopia,"",trissopelopia_ogemawi,"",
trissopelopia,trissopelopia_sp.,4,intolerant,,,predator,91,"",128251,trissopelopia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,tanypodinae,pentaneurini,"",trissopelopia,"","","",
tropisternus,tropisternus_sp.,5,facultative,,,predator,"83,123","",112938,tropisternus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,staphyliniformia,hydrophiloidea,hydrophilidae,hydrophilinae,hydrophilini,"",tropisternus,"","","",
tubifex,tubifex_sp.,10,tolerant,,,gatherer,"18,83","",68622,tubifex,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,tubificinae,"","",tubifex,"","","",
tubifex_tubifex,tubifex_tubifex,10,tolerant,,,gatherer,"18,83","",68623,tubifex_tubifex,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,tubificinae,"","",tubifex,"",tubifex_tubifex,"",
tvetenia_bavarica,tvetenia_bavarica_gr.,4,facultative,9,10,gatherer,13,"eukiefferiella_saanensis,_eukiefferiella_coerulescens_gr.,_trichocladius_sp._3",129205,tvetenia_bavarica,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",tvetenia,"",tvetenia_bavarica,"",
tvetenia,tvetenia_sp.,5,facultative,,,gatherer,13,"",129197,tvetenia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",tvetenia,"","","",
tvetenia_vitracies,tvetenia_vitracies,5,facultative,7,6,gatherer,"13,70","tvetenia_discoloripes_gr.,eukiefferiella_discoloripes_gr.,eukiefferiella_sp.,eukiefferiella_sp._1",129203,tvetenia_vitracies,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",tvetenia,"",tvetenia_vitracies,"",
tyrrellia,tyrellia_sp.,6,facultative,,,predator,108,"",83068,tyrrellia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,chelicerata,arachnida,acari,"",acariformes,trombidiformes,prostigmata,"",hygrobatoidea,limnesiidae,"","","",tyrrellia,"","","",
ulomorpha,ulomorpha_sp.,4,intolerant,,,predator,25,"",120387,ulomorpha,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,tipulomorpha,"",tipulidae,limoniinae,hexatomini,"",ulomorpha,"","","",
uncinais_uncinata,uncinais_uncinata,,"",,,gatherer,"83,61","",68990,uncinais_uncinata,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,naidinae,"","",uncinais,"",uncinais_uncinata,"",
tubificidae,undet._tubificidae,10,tolerant,,,gatherer,"18,83","",68854,naididae,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,"","","","","","","",
tubificidae,undet._tubificidae_w/_cap._setae,10,tolerant,10,8,gatherer,"18,83","undetermined_tubificidae,_peloscolex_sp.",68854,naididae,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,"","","","","","","",
tubificidae,undet._tubificidae_w/o_cap._setae,10,tolerant,7,7,gatherer,"18,83","undetermined_tubificidae,_peloscolex_sp.",68854,naididae,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,"","","","","","","",
acariformes,undetermined_acariformes,6,facultative,,,predator,108,hydracarina,690740,acariformes,animalia,bilateria,protostomia,ecdysozoa,arthropoda,chelicerata,arachnida,acari,"",acariformes,"","","","","","","","","","","","",
aeolosomatidae,undetermined_aeolosomatidae,8,tolerant,,,filterer,29,"",68423,aeolosomatidae,animalia,bilateria,protostomia,lophozoa,annelida,"","","","","","","","","",aeolosomatidae,"","","","","","","",
aeshnidae,undetermined_aeschnidae,5,facultative,,,predator,"83,122","",101596,aeshnidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",aeshnidae,"","","","","","","",
aeshnidae,undetermined_aeshnidae,5,facultative,,,predator,"83,122","",101596,aeshnidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",aeshnidae,"","","","","","","",
ameletidae,undetermined_ameletidae,0,intolerant,,,gatherer,83,"",568544,ameletidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"","",ameletidae,"","","","","","","",
ancylidae,undetermined_ancylidae,6,facultative,,,scraper,"60,83","",76568,ancylidae,animalia,bilateria,protostomia,lophozoa,mollusca,"",gastropoda,"","","",basommatophora,"","","",ancylidae,"","","","","","","",
anthomyiidae,undetermined_anthomyiidae,6,facultative,,,predator,117,"",148685,anthomyiidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,muscomorpha,"",anthomyiidae,"","","","","","","",
anthuridae,undetermined_anthuridae,5,facultative,,,gatherer,48,"",92144,anthuridae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,"",peracarida,isopoda,anthuridea,"","",anthuridae,"","","","","","","",
apataniidae,undetermined_apataniidae,3,intolerant,,,scraper,125,"",598182,apataniidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",limnephiloidea,apataniidae,"","","","","","","",
arctiidae,undetermined_arctiidae,5,facultative,,,shredder,66,"",693997,arctiinae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,lepidoptera,"","",noctuoidea,erebidae,arctiinae,"","","","","","",
asellidae,undetermined_asellidae,8,tolerant,,,gatherer,108,"",92657,asellidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,"",peracarida,isopoda,asellota,"",aselloidea,asellidae,"","","","","","","",
athericidae,undetermined_athericidae,4,intolerant,,,predator,117,"",130928,athericidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,tabanomorpha,"",athericidae,"","","","","","","",
baetidae,undetermined_baetidae,6,facultative,,,gatherer,83,"",100755,baetidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"","",baetidae,"","","","","","","",
baetiscidae,undetermined_baetiscidae,4,intolerant,,,gatherer,83,"",101493,baetiscidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,carapacea,"","",baetiscidae,"","","","","","","",
bithyniidae,undetermined_bithyniidae,8,tolerant,,,scraper,"60,83","",70745,bithyniidae,animalia,bilateria,protostomia,lophozoa,mollusca,"",gastropoda,"","","",neotaenioglossa,"","","",bithyniidae,"","","","","","","",
blephariceridae,undetermined_blephariceridae,0,intolerant,,,scraper,"83,117","",121227,blephariceridae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,blephariceromorpha,"",blephariceridae,"","","","","","","",
brachycentridae,undetermined_brachycentridae,2,intolerant,,,shredder,"125,42","",116905,brachycentridae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",limnephiloidea,brachycentridae,"","","","","","","",
branchiobdellidae,undetermined_branchiobdellidae,6,facultative,,,gatherer,108,"",69169,branchiobdellidae,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,lumbriculata,"","",branchiobdellida,"","","",branchiobdellidae,"","","","","","","",
caenidae,undetermined_caenidae,6,facultative,,,gatherer,83,"",101467,caenidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,"","","","","","","",
calamoceratidae,undetermined_calamoceratidae,3,intolerant,,,shredder,"83,125","",116529,calamoceratidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",leptoceroidea,calamoceratidae,"","","","","","","",
calopterygidae,undetermined_calopterygidae,6,facultative,,,predator,"83,122","",102043,calopterygidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,zygoptera,"","",calopterygidae,"","","","","","","",
cambaridae,undetermined_cambaridae,6,facultative,6,5,gatherer,"83,108,5","",97336,cambaridae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,"",eucarida,decapoda,pleocyemata,astacidea,astacoidea,cambaridae,"","","","","","","",
capniidae,undetermined_capniidae,3,intolerant,,,shredder,114,"",102643,capniidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,"","",capniidae,"","","","","","","",
carabidae,undetermined_carabidae,4,intolerant,,,predator,"","",109234,carabidae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,adephaga,"","",carabidae,"","","","","","","",
